,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0044089,BP,GO:0044089,positive regulation of cellular component biogenesis,50/797,317/8436,0.000181348938908506,0.00165932679904291,0.00116455208332781,Gpsm2/Cx3cl1/Caly/Rhoq/Arpc1b/Wasf1/Cav1/Gda/Prkca/Cdkn1b/Prkce/Ntrk2/Pfn2/Tacr1/Map1b/Fscn1/Pik3r1/Snap91/Abca1/Apc/Cck/Gpm6a/Chga/Apoe/S100a10/Pak1/Ppm1e/Dynll1/Thbs2/Fnbp1l/Tpm1/Baiap2/Ptprd/Agt/Gsn/Cldn5/Grb2/Bmp7/Sh3pxd2b/Bin1/Ptk2b/Nin/Synpo/Rgcc/Amigo1/Slitrk5/Plce1/Aqp1/Lpar1/Col16a1,50
GO:0030038,BP,GO:0030038,contractile actin filament bundle assembly,17/797,70/8436,0.000206758984881248,0.00185582286083723,0.00130245734602848,Arrb1/Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Tpm1/Kank3/Sh3pxd2b/Ppfia1/Ptk2b/Synpo/Rgcc/Tmeff2/Lpar1,17
GO:0043149,BP,GO:0043149,stress fiber assembly,17/797,70/8436,0.000206758984881248,0.00185582286083723,0.00130245734602848,Arrb1/Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Tpm1/Kank3/Sh3pxd2b/Ppfia1/Ptk2b/Synpo/Rgcc/Tmeff2/Lpar1,17
GO:0045823,BP,GO:0045823,positive regulation of heart contraction,7/797,15/8436,0.000213595923100531,0.00189749254973553,0.00133170205119815,Slc1a1/Atp1a1/Chga/Tpm1/Rgs2/Nppa/Hey2,7
GO:1903524,BP,GO:1903524,positive regulation of blood circulation,7/797,15/8436,0.000213595923100531,0.00189749254973553,0.00133170205119815,Slc1a1/Atp1a1/Chga/Tpm1/Rgs2/Nppa/Hey2,7
GO:0014009,BP,GO:0014009,glial cell proliferation,12/797,40/8436,0.000215027495051006,0.0019069446911532,0.00133833577216632,Cx3cl1/Ptk2/Vim/Ski/Ppp1cc/Dbi/Pmp22/Igf1/Ptn/Sox11/Sox10/Hes1,12
GO:0000149,MF,GO:0000149,SNARE binding,20/797,90/8436,0.000217395810088967,0.0019246577862484,0.00135076721231855,Cplx2/Snap25/Cav1/Syt1/Stxbp1/Gria2/Nsf/Trim9/Unc13c/Myo5a/Kcnb1/Snap91/Abca1/Syt6/Vamp2/Cplx1/Tmed10/Syt7/Syt5/Tpcn1,20
GO:0110020,BP,GO:0110020,regulation of actomyosin structure organization,16/797,64/8436,0.000220428068335887,0.00194486533763024,0.00136494931681674,Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Mef2c/Tpm1/Kank3/Sh3pxd2b/Ppfia1/Synpo/Rgcc/Tmeff2/Lpar1,16
GO:0021954,BP,GO:0021954,central nervous system neuron development,15/797,58/8436,0.000230325233667215,0.00201505448948653,0.00141420960904393,Epha4/Nfib/Ptk2/Scn1b/Prkca/Ntrk2/Sox1/Map2/Rapgef2/Arx/Dcx/Dclk1/Nin/Foxg1/Dclk2,15
GO:0045665,BP,GO:0045665,negative regulation of neuron differentiation,14/797,52/8436,0.000234398767646251,0.00203695277478853,0.00142957830783458,Meis1/Pbx1/Cav1/B2m/Gpr37l1/Id2/Rtn4/Rap1gap/Hes5/Bmp7/Dlx1/Foxg1/Cntn4/Hes1,14
GO:0042552,BP,GO:0042552,myelination,22/797,105/8436,0.000263939078358558,0.00227083903569519,0.00159372483554552,Ptprz1/Qk/Jam2/Ski/Fyn/Ntrk2/Plp1/Myo5a/Kcnj10/Mbp/S100b/Ppp3r1/Hexb/Hes5/Cldn5/Pmp22/Igf1/Ptn/Fam126a/Amigo1/Sox10/Rxra,22
GO:0045600,BP,GO:0045600,positive regulation of fat cell differentiation,10/797,30/8436,0.000277689365491232,0.00235116401397831,0.00165009867393397,Zfp385a/Fndc5/Vstm2a/Id2/Frzb/Bmp7/Sh3pxd2b/Igf1/Cds1/Dact1,10
GO:0051492,BP,GO:0051492,regulation of stress fiber assembly,15/797,59/8436,0.000282375795228849,0.00237819095072608,0.00166906677323409,Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Tpm1/Kank3/Sh3pxd2b/Ppfia1/Synpo/Rgcc/Tmeff2/Lpar1,15
GO:0009617,BP,GO:0009617,response to bacterium,32/797,179/8436,0.000286074300842902,0.0024054351260502,0.00168818733535033,Mt2/Cx3cl1/Nfib/Vim/Cav1/Stat1/Prkca/Prkce/Ddt/Mgst1/Abca1/Gpm6a/Chga/B2m/Axl/Penk/Sash1/Mapk1/Scd1/Mef2c/Baiap2/Gas5/Serpina3n/Litaf/Npy/Ifit3/Fcer1g/Pmp22/Seh1l/Fcgr2b/Aqp1/Coch,32
GO:0031032,BP,GO:0031032,actomyosin structure organization,22/797,106/8436,0.000304089453093906,0.00253228905722501,0.00177721621737234,Prkar1a/Arrb1/Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Mef2c/Csrp1/Tpm1/Kank3/Cnn3/Sh3pxd2b/Ppfia1/Ptk2b/Synpo/Myh14/Rgcc/Tmeff2/Lpar1,22
GO:0048729,BP,GO:0048729,tissue morphogenesis,49/797,316/8436,0.000317332808244131,0.00262153281715056,0.00183984945309495,Epha4/Fkbp1a/Prkar1a/Gja1/Ret/Dlg3/Abl2/Pbx1/Ski/Slc9a3r1/Eomes/Car2/Wnt6/Bsg/Pak1/Pcdh15/Mef2c/Tpm1/Ppp3r1/Frzb/Igfbp5/Pcdh8/Agt/Wnk4/Hes5/Yap1/Aldh1a1/Grb2/Lmo4/Bmp7/Igf1/Dab2/Mgp/Gna13/Plxnd1/Ankrd6/Sox11/Prickle1/Heyl/Mdk/Ctnnbip1/Sox10/Ctsh/Tmeff2/Hey2/Dact1/Wls/Hes1/Rxra,49
GO:0048469,BP,GO:0048469,cell maturation,18/797,79/8436,0.000319892314456449,0.00263011303866887,0.00184587124147945,Ppp2r1a/Gja1/Ret/C1qa/Abl2/Plcb1/Plp1/Id2/Epas1/Dlg2/Ank3/Actl6b/Bcl11a/Hes5/Pmp22/Ptk2b/Sox10/Hes1,18
GO:0007517,BP,GO:0007517,muscle organ development,29/797,158/8436,0.000344914876263694,0.00280407707670023,0.00196796303378365,Fkbp1a/Gja1/Ddx5/Ski/Cav1/Cntfr/Eomes/Usp2/Id3/Nr4a1/Ddx17/Egr1/Megf10/Mbnl1/Dner/S100b/Mef2c/Hlf/Tpm1/Ppp3ca/Nr2f2/Pmp22/Cryab/Rbfox1/Myh14/Sox11/Heyl/Hey2/Rxra,29
GO:0045907,BP,GO:0045907,positive regulation of vasoconstriction,7/797,16/8436,0.000348932592478711,0.00280927785750106,0.00197161305626266,Gja1/Mgll/Cav1/Tacr1/Chga/Npy1r/Pde5a,7
GO:0007272,BP,GO:0007272,ensheathment of neurons,22/797,107/8436,0.000349500970076192,0.00280927785750106,0.00197161305626266,Ptprz1/Qk/Jam2/Ski/Fyn/Ntrk2/Plp1/Myo5a/Kcnj10/Mbp/S100b/Ppp3r1/Hexb/Hes5/Cldn5/Pmp22/Igf1/Ptn/Fam126a/Amigo1/Sox10/Rxra,22
GO:0008366,BP,GO:0008366,axon ensheathment,22/797,107/8436,0.000349500970076192,0.00280927785750106,0.00197161305626266,Ptprz1/Qk/Jam2/Ski/Fyn/Ntrk2/Plp1/Myo5a/Kcnj10/Mbp/S100b/Ppp3r1/Hexb/Hes5/Cldn5/Pmp22/Igf1/Ptn/Fam126a/Amigo1/Sox10/Rxra,22
GO:0032432,CC,GO:0032432,actin filament bundle,14/797,54/8436,0.000359734067346141,0.00287565537964835,0.002018198262834,Marcks/Ptk2/Dst/Fscn1/Myl9/Klhl2/Tpm1/Myl12a/Fam107a/Ablim3/Cryab/Synpo/Myh14/Bag3,14
GO:1902475,BP,GO:1902475,L-alpha-amino acid transmembrane transport,10/797,31/8436,0.0003756537605918,0.00298909771464764,0.00209781459135783,Slc6a9/Slc1a2/Slc1a1/Kcnj10/Slc1a3/Grm1/Arl6ip1/Agt/Rgs2/Slc7a11,10
GO:0030048,BP,GO:0030048,actin filament-based movement,16/797,67/8436,0.000387252783366192,0.00307196856284986,0.00215597517731154,Cav1/Scn1b/Fgf13/Fxyd1/Atp1a1/Jup/Myo5a/Atp2a2/Atp1a2/Fnbp1l/Cacna1g/Tpm1/Gsn/Bin1/Myh14/Wipf3,16
GO:0099010,BP,GO:0099010,modification of postsynaptic structure,8/797,21/8436,0.000407467330469022,0.00320204688725518,0.00224726700949877,Marcks/Wasf1/Kalrn/Camkv/Pfn2/Baiap2/Arhgap44/Synpo,8
GO:1902992,BP,GO:1902992,negative regulation of amyloid precursor protein catabolic process,8/797,21/8436,0.000407467330469022,0.00320204688725518,0.00224726700949877,Ntrk2/Olfm1/Apoe/Rtn4/Tmed10/Spon1/Bin1/Igf1,8
GO:0015293,MF,GO:0015293,symporter activity,14/797,55/8436,0.000441402568242062,0.00343327814698623,0.00240955019892574,Slc6a9/Slc17a6/Slc1a2/Slc1a1/Slc38a3/Slc6a1/Slc20a1/Slc1a3/Slc6a7/Slc6a11/Slc17a7/Slc4a4/Slc13a3/Slc6a13,14
GO:0009581,BP,GO:0009581,detection of external stimulus,12/797,43/8436,0.000452806761516265,0.00349211864916278,0.00245084575892831,Cacnb4/Arrb1/Fyn/Atp2b2/Jup/Slc24a2/Serpine2/Ano3/Pcdh15/Whrn/Igf1/Cacnb3,12
GO:0009582,BP,GO:0009582,detection of abiotic stimulus,12/797,43/8436,0.000452806761516265,0.00349211864916278,0.00245084575892831,Cacnb4/Arrb1/Fyn/Atp2b2/Jup/Slc24a2/Serpine2/Ano3/Pcdh15/Whrn/Igf1/Cacnb3,12
GO:0032231,BP,GO:0032231,regulation of actin filament bundle assembly,16/797,68/8436,0.000462929146238412,0.00354752793306481,0.00248973321439581,Cx3cl1/Ppp1r9a/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Tpm1/Kank3/Sh3pxd2b/Ppfia1/Synpo/Rgcc/Tmeff2/Lpar1,16
GO:0051926,BP,GO:0051926,negative regulation of calcium ion transport,10/797,32/8436,0.000500769090309824,0.00381496334879202,0.00267742527765929,Prkce/Usp2/Tmbim6/Atp1a2/Calm2/Gnb5/Calm1/Bin1/Cacnb3/Hes1,10
GO:0045444,BP,GO:0045444,fat cell differentiation,25/797,132/8436,0.000533788292846973,0.00405460272809677,0.00284560947053661,Plcb1/Ctbp2/Cebpd/Nr4a1/Zfp385a/Fndc5/Vstm2a/Id2/Foxo1/Scd1/Frzb/Arl4a/Ccnd1/Rgs2/Zfp36l2/Yap1/Bmp7/Sh3pxd2b/Igf1/Cds1/Atf5/Srebf1/Wwtr1/Dact1/Hes1,25
GO:0051346,BP,GO:0051346,negative regulation of hydrolase activity,27/797,147/8436,0.00053920521527177,0.00408379073989773,0.00286609425989251,Arrb1/Vtn/Timp3/Gpsm1/Pcsk1n/Gapdh/Nr4a1/Snap91/Cst3/Tmbim6/Serpine2/Serpinf1/Spock3/Gnai2/Serpini1/Tmed10/Arl6ip1/Camk2a/Cnn3/Serpina3n/Agt/Rgs2/Serpinh1/Bin1/Igf1/Cryab/Aqp1,27
GO:1904951,BP,GO:1904951,positive regulation of establishment of protein localization,34/797,201/8436,0.000541408757627507,0.00408854240840103,0.00286942908547238,Nnat/Camk2n1/Gja1/Arrb1/Vsnl1/Glul/Fyn/Kif5b/Cdk5r1/Prkce/Cd81/Fbxw7/Jup/Pik3r1/Kcnb1/Trh/Bsg/Pak1/Ppp3cb/Vamp2/Ank3/Mapk1/Ppia/Tmed10/Glud1/Oxct1/Chrm1/Igf1/Hpca/Zdhhc2/Cacnb3/Bag3/Wls/Stom,34
GO:0045766,BP,GO:0045766,positive regulation of angiogenesis,16/797,69/8436,0.000550961376900553,0.00414860322693769,0.00291158109036592,Cx3cl1/Prkca/Jup/Vegfb/Prkcb/Sash1/Pkm/S100a1/Rtn4/Btg1/Cyp1b1/Ptk2b/Mdk/Sphk1/Ctsh/Aqp1,16
GO:1904018,BP,GO:1904018,positive regulation of vasculature development,16/797,69/8436,0.000550961376900553,0.00414860322693769,0.00291158109036592,Cx3cl1/Prkca/Jup/Vegfb/Prkcb/Sash1/Pkm/S100a1/Rtn4/Btg1/Cyp1b1/Ptk2b/Mdk/Sphk1/Ctsh/Aqp1,16
GO:0001676,BP,GO:0001676,long-chain fatty acid metabolic process,11/797,38/8436,0.00055234351572466,0.00415298283997034,0.00291465479922441,Qk/Mgll/Fads1/Plp1/Myo5a/Cpt1a/Acsbg1/Acadl/Cyp1b1/Cyp2j6/Sphk1,11
GO:1902904,BP,GO:1902904,negative regulation of supramolecular fiber organization,22/797,111/8436,0.000595890754031418,0.00442905620618195,0.00310840916633189,Mid1ip1/Ppp1r9a/Fgf13/Pfn2/Map2/Map1b/Pik3r1/Apc/Arhgef2/Apoe/Tmsb4x/Tpm1/Inpp5j/Kank3/Shroom2/Gsn/Add2/Kank1/Ppfia1/Cryab/Camsap1/Tmeff2,22
GO:0021761,BP,GO:0021761,limbic system development,15/797,63/8436,0.00060434120208778,0.00447264216324023,0.00313899875068944,Kirrel3/Epha5/Cdk5r1/Fgf13/Reln/Atp1a2/Pak1/Dcx/Bcan/Dlx1/Lrp8/Mdk/Dclk2/Tbr1/Neurod1,15
GO:0055017,BP,GO:0055017,cardiac muscle tissue growth,15/797,63/8436,0.00060434120208778,0.00447264216324023,0.00313899875068944,Prkar1a/Gja1/Meis1/Ncam1/Apc/Pak1/Mapk1/Mef2c/Agt/Rgs2/Yap1/Igf1/Sorbs2/Hey2/Rxra,15
GO:0098656,BP,GO:0098656,anion transmembrane transport,21/797,104/8436,0.000608776987554622,0.00449905272283957,0.00315753426293513,Slc6a9/Slc1a2/Slc1a1/Prkca/Fxyd1/Slc6a1/Slc20a1/Kcnj10/Slc1a3/Gabra1/Gabrb3/Ano3/Grm5/Grm1/Arl6ip1/Agt/Rgs2/Slc7a11/Slc13a3/Slc6a13/Gabra5,21
GO:0006082,BP,GO:0006082,organic acid metabolic process,62/797,437/8436,0.000643711124726636,0.00474371209528663,0.00332924159753205,Ddah2/Mid1ip1/Qk/Glul/Fasn/Ptgds/Phgdh/Mgll/Qdpr/Cav1/Fads1/Gapdh/Prkce/Gpt2/Eno2/Plp1/Etfb/Myo5a/Prps1/Apc/Aldoa/Gad1/Scd2/Slc1a3/Hadha/Acox1/Me1/Dbi/Elovl5/Cpt1a/Pkm/Azin1/Pgam1/Acsbg1/Scd1/Acadl/Slc4a4/Aldoc/Gatm/Glud1/Atcay/Th/Agt/Hadhb/Glo1/Psat1/Aspa/Aldh1a1/Tuba8/Slc7a11/Igf1/Eci2/Cyp1b1/Aldh1l1/Cyp2j6/Atp2b4/Sphk1/Srebf1/Hadh/Fmo1/Acaa2/Cyp4v3,62
GO:0110053,BP,GO:0110053,regulation of actin filament organization,29/797,164/8436,0.000652645242877724,0.00479176777689767,0.003362968132997,Cx3cl1/Ppp1r9a/Arpc1b/Wasf1/Prkce/Rasa1/Pfn2/Tacr1/Pik3r1/S100a10/Pak1/Ppm1e/Tmsb4x/Tpm1/Kank3/Baiap2/Shroom2/Gsn/Add2/Grb2/Sh3pxd2b/Bin1/Kank1/Ppfia1/Ptk2b/Synpo/Rgcc/Tmeff2/Lpar1,29
GO:0009306,BP,GO:0009306,protein secretion,35/797,211/8436,0.000653926674256659,0.00479176777689767,0.003362968132997,Nnat/Camk2n1/Gja1/Arrb1/Vsnl1/Glul/Kif5b/Epha5/Prkce/Myo5a/Kcnb1/Trh/Pde1c/Abca1/Bsg/Chga/Apoe/Rab3a/Cpt1a/Ppp3cb/Cplx1/Ppia/Tmed10/Syt7/Glud1/Ppp3ca/Oxct1/Rcn3/Igf1/Dnajc1/Srebf1/Hadh/Anxa5/Wls/Neurod1,35
GO:0035592,BP,GO:0035592,establishment of protein localization to extracellular region,35/797,211/8436,0.000653926674256659,0.00479176777689767,0.003362968132997,Nnat/Camk2n1/Gja1/Arrb1/Vsnl1/Glul/Kif5b/Epha5/Prkce/Myo5a/Kcnb1/Trh/Pde1c/Abca1/Bsg/Chga/Apoe/Rab3a/Cpt1a/Ppp3cb/Cplx1/Ppia/Tmed10/Syt7/Glud1/Ppp3ca/Oxct1/Rcn3/Igf1/Dnajc1/Srebf1/Hadh/Anxa5/Wls/Neurod1,35
GO:0002029,BP,GO:0002029,desensitization of G protein-coupled receptor signaling pathway,6/797,13/8436,0.000669179701159701,0.00484198645692682,0.00339821270837761,Arrb1/Necab2/Camk2b/Grm5/Ly6g6e/Pld2,6
GO:0010758,BP,GO:0010758,regulation of macrophage chemotaxis,6/797,13/8436,0.000669179701159701,0.00484198645692682,0.00339821270837761,Cx3cl1/Ptk2/Mtus1/Mapk1/Ptk2b/Mdk,6
GO:0010996,BP,GO:0010996,response to auditory stimulus,6/797,13/8436,0.000669179701159701,0.00484198645692682,0.00339821270837761,Abl2/Tacr1/Slc1a3/Atp1a2/Ptn/Mdk,6
GO:0015172,MF,GO:0015172,acidic amino acid transmembrane transporter activity,6/797,13/8436,0.000669179701159701,0.00484198645692682,0.00339821270837761,Slc17a6/Slc1a2/Slc1a1/Slc1a3/Slc17a7/Slc13a3,6
GO:0022401,BP,GO:0022401,negative adaptation of signaling pathway,6/797,13/8436,0.000669179701159701,0.00484198645692682,0.00339821270837761,Arrb1/Necab2/Camk2b/Grm5/Ly6g6e/Pld2,6
